org_id,node_slug,role,evidence_url,evidence_note,batch,created_by,reviewed_by,last_verified,human_verified
uk-ai-security-institute,society.public-policy.regulatory-capacity,primary,https://www.aisi.gov.uk,Runs the UK's technical pre-deployment evaluation capacity for frontier models and hosts the International AI Safety Report secretariat.,b08,agent-2026-09-21,,2026-09-21,false
us-center-for-ai-standards-and-innovation-caisi,society.public-policy.regulatory-capacity,primary,https://www.nist.gov/caisi,US government technical body (within NIST) running AI safety and security evaluations and standards work.,b08,agent-2026-09-21,,2026-09-21,false
centre-for-long-term-resilience-cltr,society.public-policy.regulatory-capacity,secondary,https://www.longtermresilience.org,Places its own staff as embedded experts inside UK government departments and published a UK-government priorities report on frontier AI risk (September 2026).,b08,agent-2026-09-21,,2026-09-21,false
rand-global-and-emerging-risks-caps,society.public-policy.regulatory-capacity,secondary,https://www.rand.org/pubs/research_reports/RRA5284-1.html,September 2026 report developing a public-procurement framework that middle-power governments could use to build bargaining leverage and oversight capacity over frontier AI providers.,b08,agent-2026-09-21,,2026-09-21,false
ai-standards-lab,society.public-policy.standards,primary,https://aistandardslab.org,"Writes AI-specific safety standards; active, with multiple 2026 publications, including RCT guidelines for AI evaluation (September 2026) and EU AI Act classification analysis.",b08,agent-2026-09-21,,2026-09-23,false
ai-verify-foundation,society.public-policy.standards,primary,https://aiverifyfoundation.sg,"Builds and maintains AI Verify, an open-source AI governance testing framework and conformity toolkit.",b08,agent-2026-09-21,,2026-09-21,false
cen-cenelec-joint-technical-committee-21,society.public-policy.standards,primary,https://www.cencenelec.eu/areas-of-work/cenelec-sectors/artificial-intelligence/,Drafting the harmonised European standards that will operationalise the EU AI Act's technical requirements.,b08,agent-2026-09-21,,2026-09-21,false
iso-iec-jtc-1-sc-42,society.public-policy.standards,primary,https://www.iso.org/committee/6794475.html,International subcommittee responsible for ISO/IEC 42001 (AI management systems) and related AI-specific trustworthiness standards.,b08,agent-2026-09-21,,2026-09-21,false
national-institute-of-standards-and-technology-nist,society.public-policy.standards,primary,https://www.nist.gov/itl/ai-risk-management-framework,"Publishes and maintains the AI Risk Management Framework 1.0 and Generative AI Profile, the leading US AI-specific risk-management standard.",b08,agent-2026-09-21,,2026-09-21,false
frontier-model-forum,society.public-policy.standards,secondary,https://www.frontiermodelforum.org,"Develops shared frontier-AI safety and security best practices across dedicated AI-Bio, AI-Cyber, AI-Nuclear and AI Security workstreams among member labs.",b08,agent-2026-09-21,,2026-09-21,false
ieee-standards-association,society.public-policy.standards,secondary,https://standards.ieee.org/initiatives/artificial-intelligence-systems/,"Runs AI-specific standards and certification work, including the IEEE 7000 series and the IEEE CertifAIEd certification programme.",b08,agent-2026-09-21,,2026-09-21,false
mlcommons,society.public-policy.standards,secondary,https://mlcommons.org/ailuminate/safety/,"Runs AILuminate, an open AI risk-and-reliability benchmark used as a de facto safety standard by developers, purchasers and policymakers.",b08,agent-2026-09-21,,2026-09-21,false
institute-for-law-and-ai-lawai,society.public-policy.whistleblower-protection,primary,https://law-ai.org/how-to-design-ai-whistleblower-legislation/,"Published the leading legal design guide for AI whistleblower legislation, feeding into California and federal drafting.",b08,agent-2026-09-21,,2026-09-21,false
national-whistleblower-center,society.public-policy.whistleblower-protection,primary,https://www.whistleblowers.org/news/the-future-of-ai-regulation-the-ai-whistleblower-protection-act/,Campaigning for the federal AI Whistleblower Protection Act and supporting AI-sector whistleblowers; article dated 5 September 2026.,b08,agent-2026-09-21,,2026-09-23,false
ai-whistleblower-initiative-aiwi,society.public-policy.whistleblower-protection,secondary,https://aiwi.org,Advocates for stronger AI whistleblower law and company policies alongside its practical support work.,review-society,review-2026-09-23,opus-review-2026-09-23,2026-09-23,false
ai-now-institute,society.structural-risk.concentration-of-power,primary,https://ainowinstitute.org/publications/research/ai-now-2025-landscape-report,"2025 Landscape Report maps corporate concentration of power in the AI industry and proposes strategy to 'reclaim public agency'; long-running research and advocacy programme on structural power concentration from AI, mostly at the corporate/economic end rather than coup scenarios specifically.",b07,agent-2026-09-21,,2026-09-21,false
forethought,society.structural-risk.concentration-of-power,primary,https://www.forethought.org/research/ai-enabled-coups-how-a-small-group-could-use-ai-to-seize-power,"Authored and owns the 'AI-Enabled Coups' report (Davidson, Finnveden & Hadshar, April 2025) plus a 2026 follow-up on responsible government deployment of AI; the most detailed existing analysis of how a small group could use AI to seize power, and the closest thing this problem has to a dedicated owner.",b07,agent-2026-09-21,,2026-09-21,false
alignment-of-complex-systems-research-group-acs,society.structural-risk.gradual-disempowerment,primary,https://acsresearch.org/research,"Research group at the Center for Theoretical Study, Charles University, Prague, led by Jan Kulveit, lead author of the 'Gradual Disempowerment' paper; its research programme names gradual disempowerment and civilisation-scale multi-agent oversight loss as core, ongoing research areas, not a one-off paper.",b07,agent-2026-09-21,,2026-09-21,false
ai-objectives-institute-aoi,society.structural-risk.gradual-disempowerment,secondary,https://ai.objectives.institute/blog/gradual-disempowerment-systemic-existential-risks-from-continuous-ai-development,Publishes on gradual disempowerment and works on collective-alignment tools (e.g. Talk to the City) framed partly as a countermeasure; gradual disempowerment is one framing among several for its broader collective-alignment agenda rather than its sole focus.,b07,agent-2026-09-21,,2026-09-21,false
center-on-long-term-risk-clr,society.structural-risk.multi-agent-risk,primary,https://longtermrisk.org/research-agenda/,"Research agenda and fellowship on reducing risks of conflict and severe suffering (s-risks) arising between powerful AI systems acting on behalf of different principals, a specific and severe subset of multi-agent risk.",b07,agent-2026-09-21,,2026-09-21,false
cooperative-ai-foundation,society.structural-risk.multi-agent-risk,primary,https://www.cooperativeai.com/,"Funds and coordinates a research agenda specifically on cooperation failures between AI systems (collusion, negotiation failure, unstable equilibria); the most clearly dedicated funder and convenor in this node.",b07,agent-2026-09-21,,2026-09-21,false
berkeley-center-for-human-compatible-ai-chai,society.structural-risk.multi-agent-risk,secondary,https://humancompatible.ai/research,"Same research page also lists game-theoretic, multi-agent coordination and collective decision-making work.",b12,agent-2026-09-21,,2026-09-21,false
google-deepmind,society.structural-risk.multi-agent-risk,secondary,https://github.com/google-deepmind/meltingpot,"Publishes and maintains Melting Pot, an open benchmark suite for evaluating multi-agent reinforcement learning systems across cooperative, competitive and social-dilemma scenarios; a lab research contribution rather than a safety-specific mandate.",b07,agent-2026-09-21,,2026-09-21,false
softmax,society.structural-risk.multi-agent-risk,secondary,https://softmax.com/blog/reimagining-alignment,For-profit research startup working on intrinsic motivation and alignment for multi-agent AI systems as an alternative alignment paradigm; multi-agent dynamics are central to its technical agenda even though its framing is alignment rather than risk mitigation per se.,b07,agent-2026-09-21,,2026-09-21,false
ai-futures-project,society.structural-risk.race-dynamics,secondary,https://ai-2027.com/,AI 2027 scenario centres a US-China race and the safety corners it cuts; widely used as a reference scenario for race dynamics.,review-society,review-2026-09-23,opus-review-2026-09-23,2026-09-23,false
center-for-ai-safety-cais,society.structural-risk.race-dynamics,secondary,https://www.nationalsecurity.ai/,"Co-authored Superintelligence Strategy (2025), which analyses US-China racing to superintelligence and proposes deterrence (MAIM), nonproliferation and competitiveness pillars.",review-society,review-2026-09-23,opus-review-2026-09-23,2026-09-23,false
